         MJD         m       dm   uJy  duJy F  err    chi/N        RA      Dec        x        y   maj  min   phi  apfit  mag5sig   Sky            Obs     Mask   __tmp_SN  c1_mean c1_mean_err c1_stdev c1_stdev_err c1_X2norm c1_Nvalid c1_Nnan  c2_mean c2_mean_err c2_stdev c2_stdev_err c2_X2norm c2_Ngood c2_Nclip c2_Nmask c2_Nnan
58234.607217 19.351140      NaN    -8    22 o    0     1.28 299.61892 62.13773   578.01  9616.56  3.14 2.69 -77.7 -0.484    18.89 20.40 01a58234o0698o 0x003000  -0.363636    -0.01        8.25    22.65         6.05      0.88         7       0    -0.01        8.25    22.65         6.05      0.88        7        0        0       0
58234.615286 16.181434 0.189094  1223   213 o    0    19.20 299.61892 62.13773  9695.65  9499.11  4.08 2.96 -79.7 -0.436    16.85 18.00 01a58234o0715o 0x500a33   5.741784  1309.54       70.12   393.66       105.21      4.58         7       0  1015.00      259.00      NaN          NaN       NaN        1        0        6       0
58234.616268 18.615142 0.359128   130    43 o    0     4.22 299.61892 62.13773   648.23  9657.36  3.16 2.77 -76.7 -0.483    18.33 19.68 01a58234o0717o 0x002010   3.023256    40.90       14.61    69.05        18.46      3.24         7       0     6.76       19.01    56.23        19.88      2.14        4        0        3       0
58234.624452 15.607978      NaN   976   366 o    0     3.94 299.61892 62.13773  9694.79  9427.20  4.02 2.91 -80.6 -0.445    16.14 17.04 01a58234o0734o 0x500822   2.666667   790.26      143.59   292.00        78.04      0.54         7       0   689.84      269.43   217.08       108.54      0.32        2        0        5       0
58234.625424 15.150095      NaN  -846  1054 o    0     2.01 299.61892 62.13773   677.97  9507.61  3.66 2.93 -73.4 -0.452    15.83 16.75 01a58234o0736o 0x100002  -0.802657   787.55      430.43  1343.13       358.97      1.37         7       0  1964.00     1150.00      NaN          NaN       NaN        1        0        6       0
58234.633550 17.725445      NaN    37    86 o    0     0.94 299.61892 62.13773  9767.21  9478.64  4.18 3.06 -79.3 -0.438    17.57 17.95 01a58234o0753o 0x100002   0.430233   -14.96       30.21    98.62        26.36      1.53         7       0   -57.63       47.06    93.30        38.09      1.30        3        0        4       0
58244.594444 16.426375      NaN   334   214 o    0     0.78 299.61892 62.13773  9980.10  1586.87  2.12 2.02  47.2 -0.521    16.73 16.87 02a58244o0779o 0x900002   1.560748   145.65       69.74   125.87        33.64      0.42         7       0   268.26      129.88    95.46        47.73      0.26        2        0        5       0
58244.603411 16.492893      NaN   207   237 o    0     0.70 299.61892 62.13773  9997.56  1623.48  2.21 2.07  56.1 -0.500    16.32 16.45 02a58244o0798o 0x900002   0.873418     8.82       90.40   144.50        38.62      0.35         7       0  -171.38      171.29   102.53        51.27      0.18        2        0        5       0
58244.611591 14.304767      NaN -1272  2296 o    0     0.62 299.61892 62.13773   850.99  1680.66  1.98 1.74  46.3 -0.609    14.39 14.51 02a58244o0815o 0xd00812  -0.554007  -789.22      753.23  3097.47       827.83      2.52         7       0  3021.00     1904.00      NaN          NaN       NaN        1        0        6       0
58244.612532 14.497437      NaN  1574  1398 o    0     0.86 299.61892 62.13773  9946.66  1550.77  2.12 2.04  65.8 -0.525    14.57 14.63 02a58244o0817o 0x900002   1.125894    44.30      439.68  1155.86       308.92      1.00         7       0 -1052.00     1034.00      NaN          NaN       NaN        1        0        6       0
58244.620522 15.666594      NaN  -525   655 o    0     1.35 299.61892 62.13773   868.57  1721.74  2.11 1.80  38.3 -0.599    15.19 15.28 02a58244o0834o 0x900002  -0.801527  -155.32      233.50   343.30        91.75      0.31         7       0    31.00      699.00      NaN          NaN       NaN        1        0        6       0
58244.621459 15.081247      NaN  -727  1123 o    0     0.98 299.61892 62.13773  9924.58  1674.29  2.09 2.03  74.2 -0.533    15.30 15.39 02a58244o0836o 0x900002  -0.647373   -72.87      415.75  1067.95       285.42      1.05         7       0  -320.00     1165.00      NaN          NaN       NaN        1        0        6       0
58246.602072 19.569016      NaN     0    18 o    0     8.33 299.61892 62.13773  3797.83   811.32  3.25 2.98   6.5 -0.420    18.93 20.29 01a58246o0392o 0x002000   0.000000    10.54        7.67    26.45         7.07      1.71         7       0    10.54        7.67    26.45         7.07      1.71        7        0        0       0
58246.611806 18.910912      NaN    39    20 o    0     7.59 299.61892 62.13773  3783.48   736.42  3.28 3.07   7.9 -0.418    18.76 20.19 01a58246o0410o 0x002000   1.950000    22.56        7.66    27.27         7.29      2.04         7       0    22.56        7.66    27.27         7.29      2.04        7        0        0       0
58246.613601 15.236915 0.009671  2919    26 o    0   308.72 299.61892 62.13773  2452.84 10469.75  3.72 3.19 -71.9 -0.425    18.34 19.56 01a58246o0413o 0x500831 112.269231  1858.33       10.23  1717.47       459.01   4105.12         7       0      NaN         NaN      NaN          NaN       NaN        0        2        5       0
58246.621391 17.031470 0.347669   559   179 o    0     2.11 299.61892 62.13773  6069.17  9469.36  3.75 2.90 -83.3 -0.436    16.72 17.28 01a58246o0428o 0x500832   3.122905   265.57       63.37   332.98        88.99      4.41         7       0   363.32      130.56    12.02         6.01      0.00        2        0        5       0
58246.622926 16.148212      NaN   574   229 o    0     3.23 299.61892 62.13773  2518.52 10507.19  3.48 3.01 -72.1 -0.448    16.63 17.15 01a58246o0431o 0x100002   2.506550   251.12       84.68   207.57        55.47      0.88         7       0   446.42      153.03    62.23        31.11      0.08        2        0        5       0
58248.592560 19.089302      NaN   -16    28 o    0     1.91 299.61892 62.13773  8459.31  2030.44  2.78 2.60 -60.9 -0.418    18.62 19.79 02a58248o0775o 0x080010  -0.571429     8.21       10.58    55.16        14.74      3.99         7       0    27.07       12.43    28.47         9.00      1.13        5        1        1       0
58248.601632 18.847027      NaN   -45    35 o    0     0.75 299.61892 62.13773  8479.70  2085.94  2.39 2.15 -64.5 -0.421    18.25 19.17 02a58248o0794o 0x000000  -1.285714    -4.67       12.93    39.32        10.51      1.36         7       0   -11.66       13.70    35.19        10.16      1.16        6        0        1       0
58248.610706 18.220396      NaN    67    40 o    0     1.18 299.61892 62.13773  8426.42  1992.23  2.42 2.15 -62.9 -0.426    18.07 18.95 02a58248o0813o 0x000000   1.675000    18.96       16.49    57.68        15.42      1.72         7       0    31.08       24.39    35.79        14.61      0.69        3        0        4       0
58248.619699 18.693037      NaN     4    39 o    0     1.04 299.61892 62.13773  8408.46  2115.32  2.42 2.23 -45.3 -0.430    18.25 18.88 02a58248o0832o 0x000000   0.102564    -0.74       15.28    25.58         6.84      0.37         7       0     4.50       17.98    25.99         8.22      0.39        5        0        2       0
58250.579240 19.026525      NaN    26    21 o    0     5.71 299.61892 62.13773  2850.39  9512.52  3.50 3.13 -78.1 -0.447    18.88 20.39 01a58250o0717o 0x002000   1.238095    18.89        7.69    21.85         5.84      1.19         7       0    18.89        7.69    21.85         5.84      1.19        7        0        0       0
58250.587601 15.169496 0.005943  3106    17 o    0   738.98 299.61892 62.13773  2846.28  9443.76  3.56 3.14 -73.6 -0.433    19.13 20.80 01a58250o0735o 0x500831 182.705882  1544.81        6.17  1490.15       398.26   8228.55         7       0    24.15        9.35    21.50         8.78      1.88        3        0        4       0
58250.596118 19.631075      NaN    -7    17 o    0    10.87 299.61892 62.13773  2910.67  9488.10  3.66 3.19 -75.8 -0.436    19.14 20.91 01a58250o0753o 0x100001  -0.411765     1.85        6.48    13.26         3.54      0.63         7       0     3.87        7.02    13.35         3.85      0.64        6        0        1       0
58250.604552 19.089302 0.245583    84    19 o    0     6.46 299.61892 62.13773  2948.12  9337.65  3.80 3.26 -77.7 -0.425    19.03 20.71 01a58250o0771o 0x400330   4.421053    68.10        6.89    31.68         8.47      2.84         7       0    68.10        6.89    31.68         8.47      2.84        7        0        0       0
58262.557296 19.287255      NaN    25    15 o    0     4.51 299.61892 62.13773  2471.92  9633.43  3.39 2.80 -81.1 -0.443    19.30 21.12 01a58262o0664o 0x082010   1.666667     7.64        5.33    24.10         6.44      2.79         7       0     1.67        5.70    17.62         5.09      1.61        6        1        0       0
58262.568379 15.929789 0.007745  1542    11 o    0   598.36 299.61892 62.13773  2472.48  9550.27  2.92 2.70 -78.5 -0.478    19.29 21.12 01a58262o0684o 0x500831 140.181818   532.90        4.71   695.32       185.83   3227.52         7       0    -0.88        7.68    14.15         5.78      1.07        3        1        3       0
58262.579289 18.255804 0.077981   181    13 o    0    13.64 299.61892 62.13773  2531.86  9585.65  3.18 2.71 -75.9 -0.459    19.35 21.14 01a58262o0704o 0x500231  13.923077   184.48        5.07   330.54        88.34    730.08         7       0    20.47        6.03    13.20         4.17      0.96        5        1        1       0
58262.589007 15.368009 0.005876  2587    14 o    0  1098.90 299.61892 62.13773  2558.52  9445.85  3.15 2.71 -82.6 -0.461    19.31 21.13 01a58262o0724o 0x100031 184.785714  1078.54        5.26  1278.95       341.81   8510.80         7       0   -10.42        7.21     3.59         1.27      0.05        4        0        3       0
58262.623880 18.142010      NaN   -24    67 o    0     1.02 299.61892 62.13773  7427.83   881.40  3.23 3.15   8.0 -0.417    17.60 18.13 01a58262o0796o 0x100002  -0.358209    -7.94       24.35    54.14        14.47      0.68         7       0    12.72       35.75    76.51        31.24      1.47        3        0        4       0
58264.552868 17.259754      NaN   -16   151 o    0     0.68 299.61892 62.13773  9463.50   101.68  2.47 2.15  34.7 -0.447    17.34 17.77 02a58264o0675o 0x100002  -0.105960   -48.65       53.51   131.12        35.04      0.94         7       0  -173.00       99.35    99.70        49.85      0.50        2        0        5       0
58264.556901 18.349730      NaN    22    48 o    0     1.29 299.61892 62.13773  8194.30  9896.21  2.40 2.22  44.7 -0.458    17.81 18.39 02a58264o0683o 0x400210   0.458333   -53.51       19.59    82.07        21.94      2.63         7       0   -96.60       23.90    61.72        21.82      1.47        4        0        3       0
58264.563535 18.944322      NaN    -8    32 o    0     0.96 299.61892 62.13773  1002.47 10290.13  2.31 1.88   9.5 -0.528    18.48 19.42 02a58264o0696o 0x080010  -0.250000    -6.67       11.30    49.10        13.12      2.73         7       0   -34.69       13.67    14.31         4.53      0.19        5        1        1       0
58264.567251 18.311179 0.145186   172    23 o    0     3.11 299.61892 62.13773  2266.91   495.39  2.49 2.08   7.7 -0.430    18.79 19.71 02a58264o0704o 0x001000   7.478261    -1.70        8.84    15.12         4.04      0.46         7       0    -2.74        9.36    16.08         4.64      0.53        6        0        1       0
58264.574014 14.750685 0.004991  4568    21 o    0  2523.84 299.61892 62.13773  1051.59 10366.77  2.48 1.99   4.0 -0.490    18.90 19.94 02a58264o0717o 0x100031 217.523810   653.10        8.95  1785.29       477.14   5562.54         7       0    -3.94        9.65    26.74         7.72      1.24        6        0        1       0
58264.575059 18.582238      NaN    35    33 o    0     0.68 299.61892 62.13773   303.08   105.84  2.57 1.94  41.4 -0.414    18.77 19.82 02a58264o0719o 0x000030   1.060606  1173.17       10.70  1719.53       459.56   3990.60         7       0   -22.67       13.34    35.98        11.38      1.48        5        0        2       0
58264.578174 18.267867      NaN    56    41 o    0     0.86 299.61892 62.13773  2323.49   574.18  2.16 2.01  40.8 -0.442    18.19 19.18 02a58264o0725o 0x000000   1.365854    -8.03       16.38    53.27        14.24      1.55         7       0    16.26       24.40    40.10        16.37      0.95        3        0        4       0
58264.584936 16.478793      NaN   201   243 o    0     2.13 299.61892 62.13773  1067.04 10246.44  2.25 1.95  13.9 -0.596    16.13 17.11 02a58264o0738o 0x100002   0.827160   103.03      102.83   188.41        50.35      0.50         7       0     4.44      192.65     8.49         4.24      0.00        2        0        5       0
58264.585967 15.426642      NaN -1872   817 o    0     1.14 299.61892 62.13773   319.69   145.83  1.86 1.64  33.9 -0.544    15.76 16.77 02a58264o0740o 0x100002  -2.291310  -294.14      360.13  1199.27       320.52      1.77         7       0   743.00     1018.00      NaN          NaN       NaN        1        0        6       0
58264.589091 15.691747      NaN  -837   640 o    0     2.78 299.61892 62.13773  2338.97   454.88  2.15 2.02  60.7 -0.475    15.41 16.35 02a58264o0746o 0x100002  -1.307813  -280.46      260.17   791.09       211.43      1.28         7       0   293.00      653.00      NaN          NaN       NaN        1        0        6       0
58264.597283 15.946106      NaN   133   462 o    0     0.90 299.61892 62.13773   265.82    61.40  1.78 1.57  44.4 -0.502    16.28 17.29 02a58264o0761o 0x100002   0.287879    -8.32      171.42   155.32        41.51      0.11         7       0  -114.47      304.84   115.26        57.63      0.07        2        0        5       0
58264.608105 18.623526      NaN   -62    43 o    0     0.89 299.61892 62.13773   252.67   175.97  1.78 1.55  51.6 -0.457    18.47 19.59 02a58264o0782o 0x000000  -1.441860   -34.96       14.72    43.10        11.52      1.24         7       0   -20.98       17.08    38.60        12.21      1.09        5        0        2       0
