          MJD          m        dm   uJy   duJy  F  err   chi/N         RA      Dec         x         y   maj   min   phi  apfit  mag5sig    Sky             Obs     Mask    __tmp_SN  c1_mean  c1_mean_err  c1_stdev  c1_stdev_err  c1_X2norm  c1_Nvalid  c1_Nnan  c2_mean  c2_mean_err  c2_stdev  c2_stdev_err  c2_X2norm  c2_Ngood  c2_Nclip  c2_Nmask  c2_Nnan
 57909.265109  19.302877       NaN   -22     23  o    0    1.26  185.46033  4.48168   4441.23   9618.73  3.57  2.91  52.8 -0.406    18.71  19.48  01a57909o0058o 0x000000   -0.956522    17.88         9.04     21.56          5.39       0.70          8        0    17.88         9.04     21.56          5.39       0.70         8         0         0        0
 57909.280651  19.256669       NaN   -19     24  o    0    0.96  185.46033  4.48168   4391.64   9603.20  3.32  2.71  62.4 -0.426    18.81  19.48  01a57909o0089o 0x000000   -0.791667    -8.58         8.47     20.72          5.18       0.73          8        0    -8.58         8.47     20.72          5.18       0.73         8         0         0        0
 57909.295141  14.820376       NaN   240   1348  o    0    0.00  185.46033  4.48168   7620.29     49.79  3.30  2.94  62.5 -0.427    18.75  19.42  01a57909o0118o 0x100002    0.178042     7.89        17.57    526.19        131.55       2.09          8        0    54.09        22.59     36.06         18.03       1.27         2         1         5        0
 57909.297125  19.128787       NaN    -4     27  o    0    0.81  185.46033  4.48168   4382.25   9787.24  3.26  2.75  67.6 -0.425    18.78  19.48  01a57909o0122o 0x000000   -0.148148    -0.10         8.79     36.08          9.02       2.23          8        0    -0.10         8.79     36.08          9.02       2.23         8         0         0        0
 57910.261161  18.944322       NaN    24     24  o    0    1.32  185.46033  4.48168   6339.42   9539.26  3.41  2.94  48.8 -0.430    18.74  19.57  01a57910o0051o 0x000000    1.000000    -6.54         8.94     23.63          5.91       0.87          8        0    -6.54         8.94     23.63          5.91       0.87         8         0         0        0
 57910.271185  19.051202       NaN   -15     29  o    0    1.05  185.46033  4.48168   6365.46   9617.77  4.22  3.23  11.0 -0.392    18.59  19.65  01a57910o0071o 0x000000   -0.517241    -0.17        10.16     29.88          7.47       1.10          8        0    -0.17        10.16     29.88          7.47       1.10         8         0         0        0
 57910.285226  18.933071       NaN    28     23  o    0    1.31  185.46033  4.48168   6313.70   9596.85  3.45  3.11  28.0 -0.438    18.77  19.67  01a57910o0099o 0x000000    1.217391     0.20         9.04     18.43          4.61       0.51          8        0     0.20         9.04     18.43          4.61       0.51         8         0         0        0
 57910.300661  19.089302       NaN     6     26  o    0    0.99  185.46033  4.48168   6304.97   9776.45  3.14  2.78  66.9 -0.462    18.84  19.61  01a57910o0130o 0x000000    0.230769    12.22         9.05     39.05          9.76       2.41          8        0     0.05         9.93     32.22          8.61       1.33         7         1         0        0
 57913.257559  19.169763       NaN   -16     26  o    0    1.19  185.46033  4.48168   4007.46   9717.31  3.77  3.12  48.2 -0.386    18.63  19.54  01a57913o0040o 0x000000   -0.615385    -8.82         8.91     29.58          7.40       1.27          8        0    -8.82         8.91     29.58          7.40       1.27         8         0         0        0
 57913.267826  18.720295       NaN    25     31  o    0    1.00  185.46033  4.48168   7265.63     66.34  3.61  3.22  35.6 -0.415    18.70  19.51  01a57913o0059o 0x000000    0.806452   -13.28        10.74     35.24          8.81       1.28          8        0   -15.38        11.51     37.36          9.99       1.45         7         0         1        0
 57913.268327  18.232071       NaN    80     35  o    0    0.75  185.46033  4.48168   4029.23   9795.25  5.46  3.43   2.9 -0.355    18.36  19.55  01a57913o0060o 0x000000    2.285714   -12.56        11.60     22.81          5.70       0.51          8        0   -12.36        12.39     24.62          6.58       0.59         7         0         1        0
 57913.275970  19.014394       NaN    12     26  o    0    1.17  185.46033  4.48168   3973.94   9751.93  3.18  2.90  63.8 -0.441    18.74  19.48  01a57913o0073o 0x400110    0.461538   -12.75         9.28     43.15         10.79       2.63          8        0   -12.75         9.28     43.15         10.79       2.63         8         0         0        0
 57913.281862  18.878500       NaN   -47     34  o    0    1.22  185.46033  4.48168   7195.75    165.57  4.75  3.43   4.6 -0.377    18.23  19.13  01a57913o0085o 0x000000   -1.382353     5.03        12.78     34.52          8.63       0.99          8        0    -5.98        13.94     27.37          7.32       0.51         7         0         1        0
 57913.282349  18.631975       NaN    32     32  o    0    1.21  185.46033  4.48168   3959.55   9893.22  4.23  3.20   2.2 -0.387    18.31  19.13  01a57913o0086o 0x000000    1.000000    -3.04        12.12     43.79         10.95       1.57          8        0    -1.18        13.04     47.01         12.56       1.80         7         0         1        0
 57914.252979  18.847027       NaN    12     31  o    0    1.04  185.46033  4.48168   7832.24   2902.86  4.49  4.01  45.4 -0.372    18.48  19.67  01a57914o0026o 0x000000    0.387097     4.89        10.76     40.63         10.16       1.72          8        0     4.89        10.76     40.63         10.16       1.72         8         0         0        0
 57914.260583  18.857417       NaN    17     29  o    0    1.17  185.46033  4.48168   7854.87   2971.23  4.60  4.10  63.6 -0.362    18.49  19.76  01a57914o0040o 0x000000    0.586207   -17.17        10.22     40.42         10.10       1.90          8        0    -5.51        10.87     21.15          5.65       0.57         7         1         0        0
 57914.274811  18.955691       NaN    26     23  o    0    1.18  185.46033  4.48168   7803.04   2952.65  3.76  3.19  53.6 -0.393    18.76  19.70  01a57914o0067o 0x000000    1.130435     4.64         8.66     23.33          5.83       0.87          8        0     4.64         8.66     23.33          5.83       0.87         8         0         0        0
 57914.282746  18.921935       NaN    14     28  o    0    0.89  185.46033  4.48168   7789.49   3102.55  3.89  3.51  49.1 -0.406    18.66  19.67  01a57914o0083o 0x000000    0.500000   -14.27        10.16     30.59          7.65       1.17          8        0   -14.27        10.16     30.59          7.65       1.17         8         0         0        0
 57916.305052  18.910912       NaN    39     20  o    0    0.93  185.46033  4.48168   5120.62    232.33  2.65  2.29  41.1 -0.451    19.21  20.11  02a57916o0126o 0x000000    1.950000     4.69         7.18     27.07          6.77       1.73          8        0     4.69         7.18     27.07          6.77       1.73         8         0         0        0
 57916.308755  19.696897       NaN   -20     16  o    0    2.18  185.46033  4.48168   1821.04   9931.35  2.60  2.21  17.6 -0.492    19.18  20.03  02a57916o0133o 0x000000   -1.250000    -1.72         6.90     13.77          3.44       0.42          8        0    -1.72         6.90     13.77          3.44       0.42         8         0         0        0
 57916.320339  19.436675       NaN     1     20  o    0    1.40  185.46033  4.48168   5102.91    192.43  2.78  2.48  45.1 -0.427    19.10  19.95  02a57916o0156o 0x000000    0.050000    -2.38         7.96     11.72          2.93       0.26          8        0    -2.38         7.96     11.72          2.93       0.26         8         0         0        0
 57916.323970  19.051202       NaN    12     25  o    0    0.98  185.46033  4.48168   1802.81   9890.37  2.95  2.57  19.4 -0.456    18.89  19.85  02a57916o0163o 0x000000    0.480000     4.82         9.02     17.98          4.50       0.50          8        0     4.82         9.02     17.98          4.50       0.50         8         0         0        0
 57916.334602  19.401649       NaN   -25     21  o    0    1.01  185.46033  4.48168   5162.67    270.10  2.68  2.37  43.5 -0.454    18.99  19.79  02a57916o0184o 0x000000   -1.190476     8.06         7.74     15.78          3.94       0.54          8        0     8.06         7.74     15.78          3.94       0.54         8         0         0        0
 57916.337292  19.014394       NaN   -24     30  o    0    0.97  185.46033  4.48168   1863.00   9967.10  2.80  2.44  16.7 -0.468    18.87  19.70  02a57916o0189o 0x000000   -0.800000    15.69         9.27     17.76          4.44       0.45          8        0    15.69         9.27     17.76          4.44       0.45         8         0         0        0
 57916.349383  19.302877       NaN   -11     23  o    0    1.14  185.46033  4.48168   5182.72    151.55  2.88  2.51  39.6 -0.401    18.88  19.67  02a57916o0212o 0x000000   -0.478261    -0.66         9.23     19.35          4.84       0.55          8        0    -0.66         9.23     19.35          4.84       0.55         8         0         0        0
 57916.352635  19.169763       NaN   -26     26  o    0    1.16  185.46033  4.48168   1884.85   9848.91  2.73  2.30  19.2 -0.493    18.82  19.55  02a57916o0218o 0x000000   -1.000000     9.91         9.69     34.56          8.64       1.66          8        0     9.91         9.69     34.56          8.64       1.66         8         0         0        0
 57918.253780  19.569016       NaN    -9     18  o    0    1.01  185.46033  4.48168   3870.59   9994.11  3.29  2.88  67.1 -0.436    19.29  20.71  01a57918o0031o 0x000000   -0.500000    -0.60         5.45     14.81          3.70       0.93          8        0    -0.60         5.45     14.81          3.70       0.93         8         0         0        0
 57918.254265  19.569016       NaN   -14     18  o    0    1.04  185.46033  4.48168   7106.48    269.99  3.41  3.10  57.5 -0.432    19.27  20.69  01a57918o0032o 0x000000   -0.777778     0.02         5.94     16.13          4.03       0.89          8        0     0.02         5.94     16.13          4.03       0.89         8         0         0        0
 57918.257809  19.351140       NaN    15     17  o    0    0.86  185.46033  4.48168   3891.99  10046.84  3.42  2.96  71.8 -0.417    19.33  20.91  01a57918o0039o 0x000000    0.882353    -0.28         5.10     11.30          2.83       0.60          8        0    -0.28         5.10     11.30          2.83       0.60         8         0         0        0
 57918.259769  19.569016       NaN     0     18  o    0    0.91  185.46033  4.48168   7127.44    330.41  3.48  3.12  62.5 -0.416    19.36  20.90  01a57918o0043o 0x000000    0.000000    -5.48         5.61     21.86          5.46       1.75          8        0    -5.48         5.61     21.86          5.46       1.75         8         0         0        0
 57918.266238  19.696897       NaN   -11     16  o    0    1.01  185.46033  4.48168   3841.03  10003.98  3.29  2.81  73.5 -0.437    19.41  21.00  01a57918o0056o 0x000000   -0.687500     3.48         5.62     17.59          4.40       1.29          8        0     3.48         5.62     17.59          4.40       1.29         8         0         0        0
 57918.269343  19.841877       NaN    -2     14  o    0    1.46  185.46033  4.48168   7076.08    291.25  3.20  2.89  63.1 -0.436    19.44  20.95  01a57918o0062o 0x000000   -0.142857     1.11         5.19     13.30          3.32       0.82          8        0     1.11         5.19     13.30          3.32       0.82         8         0         0        0
 57918.279278  19.334813       NaN    19     16  o    0    0.92  185.46033  4.48168   3826.69  10173.36  3.15  3.01 -86.7 -0.447    19.43  21.01  01a57918o0082o 0x000000    1.187500    -1.30         5.49     14.73          3.68       0.82          8        0    -1.30         5.49     14.73          3.68       0.82         8         0         0        0
